datetime,station,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PI
2016-12-24,Shunyi,103.6,117.8,26.1,83.4,2720.8,10.8,-2.0,1027.2,-9.6,0.0,1.2,9.29
2016-12-25,Shunyi,121.9,126.8,28.7,80.0,2679.2,4.5,-1.6,1025.7,-6.8,0.0,0.9,10.72
2016-12-26,Shunyi,51.0,52.9,15.0,35.5,1100.0,47.3,0.8,1028.1,-14.1,0.0,2.2,4.59
2016-12-27,Shunyi,28.0,42.6,10.3,42.0,983.3,42.7,-2.3,1031.1,-15.9,0.0,1.3,2.77
2016-12-28,Shunyi,79.2,85.5,13.4,46.3,1639.6,34.0,-2.1,1029.4,-13.9,0.0,2.1,6.97
2016-12-29,Shunyi,38.7,56.8,17.5,45.4,879.2,21.5,-3.0,1031.8,-17.0,0.0,1.5,3.67
2016-12-30,Shunyi,161.0,174.1,22.1,101.9,3108.3,7.3,-4.3,1026.2,-11.9,0.0,1.0,14.08
2016-12-31,Shunyi,221.0,239.2,28.8,106.5,3958.3,8.7,-2.9,1023.7,-9.9,0.0,1.0,19.08
2014-01-01,Tiantan,48.5,106.2,25.6,74.6,1864.6,18.9,3.9,1010.7,-12.1,0.0,2.0,4.88
2014-01-02,Tiantan,108.6,162.0,57.7,95.6,3483.3,4.5,1.0,1014.2,-7.3,0.0,0.9,10.08
2014-01-03,Tiantan,44.3,101.2,25.8,56.9,1087.5,29.4,4.3,1018.3,-11.6,0.0,2.1,4.4
2014-01-04,Tiantan,125.5,154.4,28.9,81.0,2400.0,3.0,-2.2,1018.5,-5.6,0.0,1.0,11.1
2014-01-05,Tiantan,78.5,90.2,29.9,69.4,1604.2,17.0,0.3,1020.5,-8.6,0.0,1.7,7.12
2014-01-06,Tiantan,133.8,130.2,49.0,68.6,2087.5,5.0,-0.5,1021.8,-4.2,0.0,1.4,11.65
2014-01-07,Tiantan,91.5,87.0,30.0,64.7,1579.2,19.2,1.1,1023.2,-10.5,0.0,1.8,8.09
2014-01-08,Tiantan,13.5,17.9,11.8,29.2,470.8,46.2,-2.3,1029.5,-21.2,0.0,2.5,1.72
2014-01-09,Tiantan,23.9,40.2,20.5,44.5,662.5,38.7,-2.7,1027.5,-24.0,0.0,2.5,2.67
2014-01-10,Tiantan,68.2,90.6,50.2,82.8,1716.7,5.2,-3.4,1026.7,-20.7,0.0,1.4,6.48
2014-01-11,Tiantan,139.1,168.1,67.2,110.5,3066.7,2.7,-2.1,1026.4,-17.3,0.0,1.4,12.59
2014-01-12,Tiantan,21.2,37.7,28.0,45.3,645.8,38.1,-0.2,1031.6,-21.2,0.0,2.7,2.7
2014-01-13,Tiantan,105.7,134.6,64.0,92.9,2516.7,6.0,-3.4,1027.7,-17.1,0.0,1.1,9.72
2014-01-14,Tiantan,99.9,129.2,69.0,88.2,2720.8,11.6,-2.7,1029.8,-15.0,0.0,1.2,9.26
2014-01-15,Tiantan,171.9,209.4,73.2,103.7,2979.2,8.2,-1.6,1026.7,-14.0,0.0,1.1,15.28
2014-01-16,Tiantan,377.8,425.2,105.4,129.5,4754.2,6.0,-0.4,1024.0,-6.2,0.0,1.5,32.47
2014-01-17,Tiantan,176.3,173.5,77.8,86.3,2608.3,8.6,0.0,1027.2,-9.4,0.0,2.4,15.38
2014-01-18,Tiantan,125.6,133.2,51.3,106.0,2685.4,17.4,1.5,1028.6,-14.4,0.0,1.9,11.32
2014-01-19,Tiantan,124.7,185.0,78.4,83.2,2716.7,15.9,-0.0,1020.6,-9.7,0.0,2.5,11.41
2014-01-20,Tiantan,9.0,27.8,6.0,22.2,337.5,60.5,-0.2,1025.9,-18.3,0.0,4.0,1.38
2014-01-21,Tiantan,39.5,43.3,33.2,52.3,937.5,35.2,-0.4,1027.6,-19.0,0.0,2.5,3.82
2014-01-22,Tiantan,125.7,141.0,64.7,100.5,2541.7,5.2,-2.2,1019.4,-16.0,0.0,1.0,11.35
2014-01-23,Tiantan,229.1,258.6,98.6,124.6,4429.2,3.3,-2.8,1012.5,-12.1,0.0,1.0,20.21
2014-01-24,Tiantan,130.4,142.3,57.4,95.4,2416.7,7.2,3.4,1013.7,-14.3,0.0,1.3,11.66
2014-01-25,Tiantan,21.7,41.0,18.5,47.8,841.7,39.2,2.9,1023.3,-16.6,0.0,1.8,2.8
2014-01-26,Tiantan,46.3,76.7,39.0,46.3,912.5,37.8,-0.4,1024.4,-8.6,0.0,1.9,4.46
2014-01-27,Tiantan,77.0,115.7,50.8,67.2,1708.3,25.8,1.0,1015.5,-11.2,0.0,1.5,7.19
2014-01-28,Tiantan,35.2,82.0,27.2,39.2,825.0,51.8,0.7,1023.4,-13.2,0.0,2.0,3.54
2014-01-29,Tiantan,112.0,137.4,63.4,77.9,2325.0,6.3,-2.0,1010.5,-7.5,0.0,1.3,10.11
2014-01-30,Tiantan,62.7,87.4,29.8,46.0,1120.8,48.5,2.7,1014.1,-14.4,0.0,2.1,5.76
2014-01-31,Tiantan,130.5,172.9,72.4,52.5,1508.3,18.6,0.5,1015.3,-4.8,0.0,1.5,11.54
2014-02-01,Tiantan,124.3,132.5,51.7,55.9,1854.2,7.8,2.6,1011.8,-1.2,0.0,1.5,10.84
2014-02-02,Tiantan,63.9,106.6,20.2,36.9,1195.8,42.8,4.2,1011.3,-13.2,0.0,2.9,5.82
2014-02-03,Tiantan,5.5,36.7,4.0,17.8,279.2,71.6,-1.2,1023.1,-28.3,0.0,4.2,1.28
2014-02-04,Tiantan,25.5,44.1,19.5,33.4,641.7,52.6,-2.3,1025.4,-28.0,0.0,2.1,2.56
2014-02-05,Tiantan,81.8,96.9,47.5,49.8,1441.7,26.0,-2.9,1024.5,-16.1,0.0,1.2,7.35
2014-02-06,Tiantan,111.3,117.2,64.0,65.9,2204.2,20.7,-1.9,1025.8,-10.7,0.0,1.3,9.92
2014-02-07,Tiantan,85.5,70.9,39.0,49.0,1308.3,26.9,-3.4,1022.8,-6.0,0.2,2.0,7.5
2014-02-08,Tiantan,47.0,38.2,21.7,37.0,950.0,45.4,-2.7,1024.2,-12.8,0.0,3.0,4.25
2014-02-09,Tiantan,8.4,24.4,16.0,25.6,475.0,58.5,-5.4,1032.4,-20.4,0.0,3.5,1.56
2014-02-10,Tiantan,15.4,20.0,17.7,36.3,637.5,56.6,-5.6,1030.7,-18.4,0.0,1.7,2.13
2014-02-11,Tiantan,108.0,109.7,58.6,77.8,2220.8,31.4,-5.5,1024.1,-13.8,0.0,1.4,9.71
2014-02-12,Tiantan,126.1,113.8,44.8,77.8,1972.9,30.8,-2.1,1028.5,-13.4,0.0,1.8,11.07
2014-02-13,Tiantan,189.2,176.8,75.6,82.5,2772.9,29.5,-2.7,1030.4,-9.0,0.0,1.3,16.4
2014-02-14,Tiantan,254.3,241.5,66.5,99.5,3054.2,17.4,-2.7,1022.1,-7.2,0.0,1.1,21.77
2014-02-15,Tiantan,407.5,386.6,90.1,113.7,3700.0,17.0,-1.4,1020.4,-6.3,0.0,1.1,34.44
2014-02-16,Tiantan,280.0,243.4,82.2,81.6,2914.6,48.1,1.4,1025.4,-6.8,0.0,1.3,23.77
2014-02-17,Tiantan,87.0,82.0,79.5,61.0,2300.0,76.7,1.2,1030.8,-12.7,0.0,1.6,8.03
2014-02-18,Tiantan,66.4,66.4,73.2,66.9,2300.0,58.9,-0.8,1027.7,-9.9,0.0,1.8,6.36
2014-02-19,Tiantan,56.4,56.4,66.8,72.8,2300.0,41.0,0.4,1024.6,-10.4,0.0,1.6,5.52
2014-02-20,Tiantan,208.0,214.1,51.4,84.4,2425.0,23.7,-1.5,1026.2,-4.5,0.0,1.5,17.89
2014-02-21,Tiantan,227.6,238.8,63.4,101.4,2558.3,13.3,-0.9,1024.1,-4.5,0.0,1.0,19.66
2014-02-22,Tiantan,246.0,266.5,100.9,102.8,3131.2,15.1,2.8,1025.8,-3.0,0.0,1.8,21.38
2014-02-23,Tiantan,191.1,206.5,129.5,82.5,3435.4,18.4,1.7,1026.7,-3.9,0.0,1.4,16.89
2014-02-24,Tiantan,245.9,321.8,117.7,131.2,4872.9,11.9,3.4,1023.3,-2.7,0.0,1.1,21.91
2014-02-25,Tiantan,350.4,352.6,48.2,125.5,4943.8,13.3,2.9,1021.9,-2.1,0.0,0.9,29.82
2014-02-26,Tiantan,347.1,321.7,66.9,132.0,4316.7,14.4,5.1,1018.8,-0.1,0.0,1.7,29.55
2014-02-27,Tiantan,16.9,7.2,14.9,32.9,500.0,51.7,4.0,1024.7,-13.7,0.0,3.0,1.92
2014-02-28,Tiantan,67.2,62.0,38.2,64.9,1141.7,21.8,1.5,1022.3,-5.6,0.0,1.6,6.13
2014-03-01,Tiantan,65.9,70.9,31.6,63.3,1216.7,40.7,5.7,1019.2,-12.8,0.0,2.4,6.06
2014-03-02,Tiantan,135.6,156.8,71.5,93.6,2762.5,22.7,3.5,1018.3,-5.9,0.0,1.9,12.2
2014-03-03,Tiantan,207.0,235.2,126.7,103.3,4616.7,9.6,1.3,1017.9,-4.1,0.0,1.5,18.4
2014-03-04,Tiantan,52.5,62.5,26.0,46.2,1004.2,47.1,5.2,1022.2,-17.3,0.0,3.9,4.85
2014-03-05,Tiantan,19.0,29.1,15.8,37.5,554.2,48.6,3.2,1024.3,-18.9,0.0,2.5,2.24
2014-03-06,Tiantan,15.3,24.0,11.5,34.9,500.0,53.8,3.3,1025.7,-22.0,0.0,3.1,2.05
2014-03-07,Tiantan,53.2,66.5,24.7,57.5,1108.3,31.2,3.2,1025.2,-15.2,0.0,1.7,4.97
2014-03-08,Tiantan,142.5,160.6,74.7,99.5,2500.0,20.1,3.9,1019.1,-5.3,0.0,1.5,12.79
2014-03-09,Tiantan,92.1,102.6,47.5,69.2,1566.7,38.5,3.5,1022.1,-7.5,0.0,1.8,8.33
2014-03-10,Tiantan,78.8,92.2,53.1,78.8,1908.3,21.5,2.6,1019.5,-5.2,0.0,1.5,7.33
2014-03-11,Tiantan,150.3,178.8,64.1,84.2,2166.7,29.3,6.8,1013.8,-3.9,0.0,2.1,13.32
2014-03-12,Tiantan,13.2,22.6,5.7,30.0,454.2,65.0,7.1,1021.3,-16.3,0.0,2.6,1.78
2014-03-13,Tiantan,22.7,65.7,16.7,41.8,754.2,53.5,7.5,1017.4,-17.9,0.0,2.8,2.64
2014-03-14,Tiantan,21.6,76.2,12.0,32.9,466.7,67.6,11.7,1013.6,-15.9,0.0,3.2,2.62
2014-03-15,Tiantan,100.2,162.1,42.0,96.5,1533.3,30.0,11.7,1006.8,-7.2,0.0,1.2,9.33
2014-03-16,Tiantan,115.5,176.3,80.3,71.2,2200.0,55.1,11.3,1010.8,-5.5,0.0,2.0,10.63
2014-03-17,Tiantan,83.2,236.2,17.0,49.0,1191.7,40.2,13.3,1008.4,-4.4,0.0,3.0,7.86
2014-03-18,Tiantan,35.8,111.6,18.5,37.8,683.3,70.3,11.4,1018.0,-6.6,0.0,2.3,3.77
2014-03-19,Tiantan,47.2,88.0,17.2,46.9,745.8,46.0,8.8,1018.9,-6.1,0.0,1.9,4.49
2014-03-20,Tiantan,13.2,36.6,6.5,31.6,395.8,60.6,12.5,1022.0,-12.0,0.0,3.0,1.9
2014-03-21,Tiantan,25.2,68.5,9.4,43.3,637.5,57.8,15.8,1015.7,-10.1,0.0,2.6,2.72
2014-03-22,Tiantan,56.5,119.2,17.2,61.5,841.7,44.1,14.8,1013.9,-9.2,0.0,2.1,5.43
2014-03-23,Tiantan,133.1,160.4,40.9,63.5,1429.2,78.2,12.8,1018.9,-1.9,0.0,1.6,11.73
2014-03-24,Tiantan,208.0,223.4,41.8,94.5,2104.2,49.2,13.0,1009.5,2.7,0.0,1.4,17.98
2014-03-25,Tiantan,179.5,201.1,35.6,90.1,1712.5,73.8,15.0,1006.0,3.7,0.0,1.2,15.65
2014-03-26,Tiantan,268.8,288.8,35.7,111.1,2091.7,54.9,15.6,1006.0,8.5,0.0,1.3,23.04
2014-03-27,Tiantan,225.4,223.6,24.8,102.8,2458.3,9.5,13.0,1007.2,6.7,0.0,1.3,19.27
2014-03-28,Tiantan,132.5,168.0,24.5,69.4,1850.0,43.1,15.8,1004.0,8.2,0.0,1.6,11.64
2014-03-29,Tiantan,43.9,99.1,6.4,43.9,695.8,58.2,17.4,1008.7,2.0,0.0,2.3,4.23
2014-03-30,Tiantan,36.2,81.3,7.0,58.8,625.0,50.4,18.4,1011.0,-2.1,0.0,1.6,3.65
2014-03-31,Tiantan,145.5,172.2,32.8,85.0,1879.2,44.8,16.8,1011.2,5.9,0.0,1.8,12.81
2014-04-01,Tiantan,123.7,110.7,14.3,53.8,1125.0,66.4,16.9,1007.9,5.0,0.0,1.8,10.61
2014-04-02,Tiantan,107.3,152.4,22.6,51.6,1020.8,78.0,16.7,1011.0,4.0,0.0,2.3,9.52
2014-04-03,Tiantan,22.3,78.6,5.8,34.5,433.3,57.5,13.4,1019.2,-11.9,0.0,3.0,2.65
2014-04-04,Tiantan,31.7,121.4,10.0,43.4,562.5,57.8,14.8,1010.8,-7.3,0.0,2.9,3.95
2014-04-05,Tiantan,26.4,82.3,8.0,32.4,441.7,74.3,13.3,1017.9,-7.7,0.0,2.7,2.82
2014-04-06,Tiantan,55.4,123.0,12.6,57.1,658.3,58.9,16.6,1013.2,-4.4,0.0,3.0,5.32
2014-04-07,Tiantan,95.7,147.2,21.4,56.5,800.0,80.2,17.0,1008.9,1.2,0.0,1.2,8.62
2014-04-08,Tiantan,165.3,195.7,36.7,77.0,1470.8,90.7,18.0,1008.8,5.3,0.0,1.7,14.46
2014-04-09,Tiantan,105.4,198.3,15.7,50.7,933.3,76.0,21.1,1007.1,3.5,0.0,2.5,9.5
2014-04-10,Tiantan,75.5,350.9,22.0,47.2,1304.2,50.0,15.9,1017.6,-0.7,0.0,1.6,10.48
2014-04-11,Tiantan,58.0,93.0,17.4,60.5,1070.8,56.9,14.4,1014.8,-0.9,0.0,1.4,5.47
2014-04-12,Tiantan,97.1,121.6,23.4,74.2,1541.7,59.8,14.8,1011.9,0.2,0.0,1.4,8.76
2014-04-13,Tiantan,151.4,166.4,22.7,66.0,1287.5,87.0,16.5,1012.8,6.1,0.0,1.6,13.13
2014-04-14,Tiantan,212.8,227.7,34.4,78.8,2016.7,82.8,18.8,1011.9,10.2,0.0,1.6,18.29
2014-04-15,Tiantan,53.8,87.0,17.2,49.6,829.2,52.2,17.7,1014.6,4.5,0.0,1.9,5.03
2014-04-16,Tiantan,47.5,91.7,12.2,65.2,675.0,42.0,16.6,1009.5,-2.0,0.0,0.8,4.62
2014-04-17,Tiantan,94.5,112.4,20.0,75.5,1416.7,43.8,14.3,1008.8,7.4,0.2,1.4,8.48
2014-04-18,Tiantan,138.6,119.8,14.2,60.3,1433.3,57.9,15.7,1015.3,8.6,0.0,1.8,11.84
2014-04-19,Tiantan,57.6,67.5,14.9,64.3,787.5,47.3,12.7,1016.5,2.5,0.0,1.7,5.33
2014-04-20,Tiantan,61.2,69.9,6.0,53.8,754.2,56.2,15.1,1012.3,2.4,0.0,1.8,5.53
2014-04-21,Tiantan,43.8,69.2,5.4,54.8,616.7,59.2,17.8,1011.7,0.3,0.0,2.0,4.18
2014-04-22,Tiantan,63.4,89.0,10.8,50.2,629.2,79.0,19.4,1008.9,2.7,0.0,2.3,5.8
2014-04-23,Tiantan,114.6,141.8,23.9,33.1,954.2,96.5,20.4,1006.2,11.5,0.0,2.3,9.96
2014-04-24,Tiantan,107.3,117.0,24.9,34.9,854.2,103.8,19.9,1010.0,11.1,0.0,1.8,9.32
2014-04-25,Tiantan,124.9,172.2,21.7,79.0,1204.2,74.5,19.3,1012.5,8.8,0.4,2.3,11.14
2014-04-26,Tiantan,33.5,84.7,2.8,27.0,387.5,60.6,15.6,1016.1,6.8,0.3,1.9,3.23
2014-04-27,Tiantan,47.5,76.2,4.9,39.8,658.3,62.8,17.7,1016.2,4.8,0.0,2.2,4.39
2014-04-28,Tiantan,58.2,80.3,7.2,46.9,650.0,80.9,19.0,1014.7,4.8,0.0,1.7,5.33
2014-04-29,Tiantan,85.3,123.5,22.1,61.0,922.9,88.9,19.9,1008.8,5.8,0.0,1.9,7.78
2014-04-30,Tiantan,99.1,129.8,18.9,44.8,825.0,118.0,21.9,1004.6,9.5,0.0,2.1,8.8
2014-05-01,Tiantan,122.9,162.7,20.0,30.1,845.8,107.5,20.7,1003.9,10.7,0.2,3.1,10.66
2014-05-02,Tiantan,19.8,47.3,3.0,24.0,350.0,73.2,15.7,1011.7,-1.8,0.0,3.6,2.02
2014-05-03,Tiantan,38.7,123.3,7.7,37.5,441.7,55.5,15.8,1008.6,-1.0,0.0,3.8,4.02
2014-05-04,Tiantan,31.5,71.2,12.9,20.7,262.5,70.4,13.1,1013.5,-10.1,0.0,4.4,3.03
2014-05-05,Tiantan,21.7,44.8,2.8,37.5,420.8,61.1,14.4,1013.1,-7.1,0.0,2.0,2.29
2014-05-06,Tiantan,73.8,138.5,29.7,63.0,658.3,62.4,15.6,1003.8,3.7,0.0,1.7,6.93
2014-05-07,Tiantan,61.8,103.6,17.5,47.6,308.3,57.8,18.7,1002.7,1.2,0.0,2.2,5.69
2014-05-08,Tiantan,79.0,105.5,18.9,29.8,1220.8,93.4,17.8,1009.9,6.7,0.0,2.2,7.02
2014-05-09,Tiantan,65.8,103.4,37.1,57.5,1397.9,82.9,17.4,1010.7,5.3,0.0,2.8,6.24
2014-05-10,Tiantan,52.8,83.0,30.3,58.3,1254.2,67.2,16.8,1011.8,5.9,0.1,2.1,5.09
2014-05-11,Tiantan,24.7,26.5,2.0,38.1,895.8,68.2,11.8,1002.1,9.6,1.1,2.0,2.43
2014-05-12,Tiantan,32.4,54.6,6.3,37.6,677.1,62.5,21.3,996.4,8.8,0.0,2.7,3.13
2014-05-13,Tiantan,39.7,97.7,11.9,52.7,597.9,70.6,23.5,996.3,3.8,0.0,2.9,3.99
2014-05-14,Tiantan,22.8,64.5,4.6,28.4,360.4,62.4,19.3,1001.2,-2.5,0.0,3.1,2.34
2014-05-15,Tiantan,62.1,177.0,2.8,61.1,637.5,47.1,20.9,996.0,3.4,0.0,1.7,6.01
2014-05-16,Tiantan,47.3,107.3,3.7,51.2,697.9,76.1,23.2,1003.1,3.5,0.0,2.2,4.59
2014-05-17,Tiantan,56.1,106.1,4.3,52.6,1102.1,106.6,22.2,1008.3,5.4,0.0,1.8,5.35
2014-05-18,Tiantan,82.9,144.4,5.0,50.1,1104.2,118.8,23.4,1004.1,9.6,0.0,2.0,7.58
2014-05-19,Tiantan,112.6,159.0,5.6,35.5,1056.2,144.5,23.2,1000.3,14.5,0.0,1.7,9.89
2014-05-20,Tiantan,86.2,122.7,6.2,37.5,1070.8,117.9,25.5,1000.1,10.1,0.0,2.4,7.68
2014-05-21,Tiantan,107.2,164.6,6.9,46.1,1514.6,125.9,24.9,1001.2,13.0,0.0,1.7,9.56
2014-05-22,Tiantan,143.5,191.7,7.5,59.3,1512.5,104.4,27.4,1002.2,13.4,0.0,2.2,12.53
2014-05-23,Tiantan,77.8,135.9,8.1,43.8,845.8,139.8,28.6,1005.6,12.5,0.0,2.3,7.15
2014-05-24,Tiantan,84.8,108.7,8.8,43.9,1137.5,55.1,20.8,1003.8,18.1,0.5,1.7,7.47
2014-05-25,Tiantan,72.4,112.4,9.4,33.8,658.3,55.1,23.6,1002.4,5.9,0.0,3.0,6.43
2014-05-26,Tiantan,22.1,72.4,10.0,51.9,458.3,65.8,26.8,995.0,3.6,0.0,2.1,3.11
2014-05-27,Tiantan,34.1,131.7,10.6,52.2,512.5,52.8,27.2,992.2,3.0,0.0,3.9,4.29
2014-05-28,Tiantan,36.3,88.8,11.3,48.2,845.8,100.2,28.6,996.1,6.7,0.0,2.7,3.72
2014-05-29,Tiantan,49.0,113.7,11.9,62.7,833.3,116.0,31.2,994.0,9.3,0.0,1.6,4.93
2014-05-30,Tiantan,97.4,190.1,12.5,51.9,1941.7,200.7,28.8,1001.8,13.0,0.0,2.3,9.09
2014-05-31,Tiantan,110.2,204.4,13.2,53.9,2258.3,156.8,27.2,1003.2,15.2,0.6,2.2,10.1
2014-06-01,Tiantan,46.6,66.2,13.8,35.1,745.8,127.2,23.7,1004.4,16.5,0.3,2.3,4.4
2014-06-02,Tiantan,29.1,42.5,14.4,30.2,520.8,99.6,21.3,1007.2,13.4,0.0,1.1,2.87
2014-06-03,Tiantan,37.3,54.2,12.9,42.0,725.0,104.3,24.8,1003.6,12.8,0.0,1.6,3.64
2014-06-04,Tiantan,52.0,86.9,10.3,45.5,1062.5,100.4,25.1,1002.0,14.9,0.0,1.4,4.92
2014-06-05,Tiantan,65.7,92.0,13.1,45.1,908.3,130.0,27.9,1000.1,15.4,0.0,1.5,6.06
2014-06-06,Tiantan,59.6,86.5,16.5,50.0,1183.3,53.6,20.9,1000.5,17.0,0.7,2.3,5.5
2014-06-07,Tiantan,11.1,25.0,2.0,31.3,395.8,61.5,22.3,999.8,10.7,0.0,2.4,1.8
2014-06-08,Tiantan,34.0,63.0,13.2,64.2,912.5,49.9,21.0,998.1,14.0,0.2,1.6,3.78
2014-06-09,Tiantan,33.5,57.2,8.2,50.6,704.2,79.8,22.2,1000.7,12.6,0.0,1.5,3.35
2014-06-10,Tiantan,72.5,84.2,8.5,44.1,1316.7,74.3,20.9,1004.8,15.8,0.3,1.6,6.46
2014-06-11,Tiantan,41.7,48.9,2.6,35.2,795.8,71.0,23.8,1005.6,14.1,0.0,1.5,3.82
2014-06-12,Tiantan,28.5,56.6,6.9,48.7,629.2,91.3,27.8,1001.8,13.9,0.0,1.6,3.01
2014-06-13,Tiantan,59.5,88.1,9.6,41.1,1029.2,101.5,25.0,1003.3,17.2,0.4,1.7,5.48
2014-06-14,Tiantan,40.6,68.1,3.8,44.3,700.0,131.5,25.8,1002.3,17.4,0.0,1.3,3.97
2014-06-15,Tiantan,117.3,157.0,24.2,58.3,1466.7,138.0,25.9,1000.1,18.4,1.0,1.4,10.49
2014-06-16,Tiantan,128.8,138.6,4.5,30.8,1070.8,118.3,25.5,998.1,19.4,0.0,1.4,11.0
2014-06-17,Tiantan,94.2,98.2,4.0,38.4,1025.0,104.2,21.6,998.5,18.5,2.3,1.8,8.18
2014-06-18,Tiantan,73.0,88.5,3.8,28.2,966.7,97.8,24.4,998.6,17.5,0.0,1.7,6.41
2014-06-19,Tiantan,132.7,146.5,7.8,31.0,1291.7,83.7,23.5,1000.5,18.8,0.0,1.8,11.3
2014-06-20,Tiantan,48.7,59.2,2.6,25.3,889.6,94.7,22.5,1003.1,17.2,0.2,1.7,4.38
2014-06-21,Tiantan,64.1,68.7,4.2,26.8,958.3,88.3,22.3,1004.4,16.7,0.2,1.6,5.62
2014-06-22,Tiantan,38.5,51.8,2.1,32.4,712.5,79.8,22.3,1004.7,16.6,0.0,1.4,3.57
2014-06-23,Tiantan,26.4,44.8,2.0,33.0,562.5,90.8,25.1,1003.5,14.5,0.0,1.4,2.62
2014-06-24,Tiantan,56.6,88.2,6.3,44.8,875.0,120.8,26.8,1000.1,16.6,0.0,1.7,5.29
2014-06-25,Tiantan,101.6,127.6,14.1,46.3,1266.7,81.1,24.7,999.2,18.9,0.0,1.7,8.93
2014-06-26,Tiantan,136.5,149.3,4.3,29.7,1133.3,123.7,27.2,998.8,20.2,0.0,1.4,11.64
2014-06-27,Tiantan,23.2,43.5,2.3,38.3,475.0,76.9,28.5,1002.2,13.1,0.0,1.9,2.38
2014-06-28,Tiantan,20.6,56.2,3.1,38.5,450.0,75.8,29.3,1001.2,13.0,0.0,1.7,2.39
2014-06-29,Tiantan,58.2,109.8,18.5,47.0,1437.5,121.4,28.9,1001.7,16.4,0.0,1.5,5.59
2014-06-30,Tiantan,78.5,126.0,18.7,50.9,1179.2,141.8,29.9,1001.4,16.7,0.0,1.7,7.27
2014-07-01,Tiantan,109.7,158.1,32.2,35.4,1266.7,149.6,27.6,1000.3,18.9,1.0,2.0,9.79
2014-07-02,Tiantan,60.8,68.4,2.0,25.8,941.7,103.4,23.1,998.9,21.1,0.5,1.3,5.37
2014-07-03,Tiantan,202.5,206.4,6.0,33.2,1325.0,85.8,25.9,997.1,22.2,0.0,1.1,16.96
2014-07-04,Tiantan,205.9,208.2,2.9,42.6,1437.5,106.0,27.4,1000.6,22.9,0.0,1.4,17.32
2014-07-05,Tiantan,117.6,121.5,3.4,29.4,1075.0,113.5,27.5,1002.5,21.6,0.0,2.0,10.04
2014-07-06,Tiantan,206.8,210.9,11.5,28.9,1441.7,141.0,27.8,1000.7,22.6,0.0,1.8,17.4
2014-07-07,Tiantan,170.0,180.0,11.4,38.2,1208.3,116.9,28.0,998.5,22.3,0.0,1.8,14.44
2014-07-08,Tiantan,108.0,135.8,8.7,50.4,958.3,68.5,28.5,998.1,17.7,0.0,1.6,9.43
2014-07-09,Tiantan,23.1,55.4,3.4,50.8,600.0,55.9,27.5,999.9,14.5,0.0,1.5,2.96
2014-07-10,Tiantan,28.5,81.3,6.8,40.1,562.5,92.8,29.8,995.7,15.4,0.0,2.1,2.99
2014-07-11,Tiantan,31.6,77.0,4.3,43.5,562.5,82.0,29.7,995.8,15.0,0.0,1.7,3.21
2014-07-12,Tiantan,12.5,32.2,2.1,32.3,354.2,86.8,29.2,998.2,11.4,0.0,2.1,1.93
2014-07-13,Tiantan,19.2,68.5,2.3,41.2,516.7,57.9,28.0,998.2,14.0,0.0,1.8,2.52
2014-07-14,Tiantan,28.2,54.6,3.9,34.9,650.0,98.6,29.1,998.2,15.3,0.0,1.5,2.84
2014-07-15,Tiantan,46.7,130.7,6.5,20.1,575.0,142.2,27.9,999.5,17.7,0.0,2.3,4.54
2014-07-16,Tiantan,113.5,128.3,4.8,46.0,1016.7,83.8,25.5,999.5,21.4,0.1,1.5,9.81
2014-07-17,Tiantan,149.3,153.2,4.7,45.6,2308.3,67.3,25.6,1001.7,21.7,0.0,1.4,12.71
2014-07-18,Tiantan,123.3,135.9,7.4,37.7,1604.2,118.3,29.4,1002.9,22.6,0.0,1.6,10.64
2014-07-19,Tiantan,64.8,88.6,2.4,24.8,666.7,113.6,31.8,1003.9,23.3,0.0,1.9,5.76
2014-07-20,Tiantan,61.4,78.6,2.1,20.4,716.7,120.1,31.7,1000.4,23.5,0.0,2.4,5.44
2014-07-21,Tiantan,26.9,43.7,3.7,32.5,545.8,74.5,31.1,998.0,17.9,0.0,2.6,2.63
2014-07-22,Tiantan,14.0,39.4,4.5,45.0,579.2,27.1,28.1,1002.2,15.7,0.0,1.8,2.49
2014-07-23,Tiantan,25.5,76.2,2.6,54.8,779.2,30.8,27.3,999.7,17.2,0.0,1.0,3.22
2014-07-24,Tiantan,68.1,109.7,6.5,72.7,1116.7,45.5,26.2,1001.4,19.9,0.0,1.1,6.34
2014-07-25,Tiantan,71.9,84.4,8.4,40.3,1470.8,110.0,27.6,1001.7,17.3,0.0,2.1,6.45
2014-07-26,Tiantan,106.2,130.6,13.3,31.8,1291.7,164.0,29.8,1004.1,18.3,0.0,1.9,9.34
2014-07-27,Tiantan,107.1,141.5,21.1,29.2,958.3,167.5,29.9,1003.7,17.6,0.0,2.2,9.46
2014-07-28,Tiantan,111.9,128.2,10.5,23.0,908.3,142.2,30.2,999.8,19.9,0.0,2.2,9.65
2014-07-29,Tiantan,120.8,135.4,5.6,22.0,791.7,146.9,29.6,998.9,20.7,0.8,2.3,10.34
2014-07-30,Tiantan,120.6,125.9,2.8,30.0,1545.8,101.1,24.8,1001.5,22.1,0.4,1.6,10.29
2014-07-31,Tiantan,192.0,193.0,4.5,29.6,1620.8,115.8,27.4,1002.7,22.5,0.0,1.5,16.12
2014-08-01,Tiantan,143.8,149.1,5.0,29.3,1591.7,114.3,28.1,1002.1,23.0,0.0,1.6,12.21
